,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Patrick Bamford,9.0,eng ENG,FW,27-226,90,0,0,0,0,0,0,0,1,0,0,0,0,2,5,3,62.5
1,Jack Harrison,22.0,eng ENG,LM,24-150,90,0,0,0,0,0,0,11,0,2,0,0,0,3,0,0,
2,Tyler Roberts,11.0,wls WAL,CM,22-097,85,0,0,0,1,1,0,1,0,1,0,0,0,4,0,0,
3,Pablo Hernández,19.0,es ESP,CM,36-008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Stuart Dallas,15.0,nir NIR,"CM,LB",30-000,90,1,0,0,1,6,0,0,1,0,0,0,0,6,1,0,100.0
5,Hélder Costa,17.0,ao ANG,RM,27-097,66,0,0,0,0,0,0,1,0,2,0,0,0,5,0,2,0.0
6,Ian Carlo Poveda,7.0,eng ENG,RM,21-069,24,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,
7,Kalvin Phillips,23.0,eng ENG,DM,25-138,90,0,0,0,2,1,0,5,2,1,0,0,0,6,1,1,50.0
8,Ezgjan Alioski,10.0,mk MKD,LB,29-066,78,1,0,0,1,1,0,4,2,2,0,0,0,5,0,1,0.0
9,Mateusz Klich,43.0,pl POL,CM,30-310,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10,Pascal Struijk,21.0,nl NED,CB,21-251,90,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,
11,Diego Llorente,14.0,es ESP,CB,27-246,90,0,0,0,1,1,0,0,1,2,0,0,0,8,4,2,66.7
12,Luke Ayling,2.0,eng ENG,RB,29-237,90,0,0,0,0,3,0,4,1,1,0,0,0,8,0,1,0.0
13,Illan Meslier,1.0,fr FRA,GK,21-048,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,7,14,0,26,10,13,0,0,0,54,11,10,52.4
