,num,joueur
0,,Răzvan Raț
1,,Kevin Nolan
2,,Winston Reid
3,,Modibo Maïga
4,,Mohamed Diamé
5,,Ravel Morrison
6,,Joey O'Brien
7,,James Tomkins
8,,Mark Noble
9,,
10,,Adrián
