,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Marcus Rashford,10.0,eng ENG,"FW,LW,RW",24-308,79,23,0,4,12,8,2,23,1,0,0.0,1,100.0,14,110,54,2,1,1,3,0,20,5
1,Casemiro,18.0,br BRA,DM,30-193,11,10,2,6,4,0,0,10,0,0,,0,,4,39,0,0,1,0,1,1,4,0
2,Jadon Sancho,25.0,eng ENG,LW,22-163,66,24,0,4,9,11,1,24,3,0,0.0,3,100.0,19,118,56,2,0,1,0,0,18,2
3,Fred,17.0,br BRA,AM,29-183,24,16,0,4,7,5,1,16,1,0,0.0,1,100.0,6,23,19,1,0,0,2,0,6,0
4,Antony,21.0,br BRA,RW,22-192,57,27,0,5,9,13,2,27,2,0,0.0,1,50.0,18,103,55,2,0,0,1,1,17,4
5,Cristiano Ronaldo,7.0,pt POR,FW,37-211,33,15,0,2,9,4,3,15,0,0,,0,,9,23,14,1,0,0,0,0,12,2
6,Bruno Fernandes,8.0,pt POR,"AM,RW",27-361,90,37,2,8,16,13,3,37,0,0,,0,,22,93,57,0,1,0,0,0,24,0
7,Christian Eriksen,14.0,dk DEN,"DM,LW",30-202,90,53,3,14,26,13,2,53,1,0,0.0,1,100.0,35,141,77,2,1,1,2,0,39,1
8,Scott McTominay,39.0,sct SCO,DM,25-270,90,39,6,11,21,7,0,39,1,1,100.0,0,0.0,20,85,23,1,1,0,3,2,20,1
9,Tyrell Malacia,12.0,nl NED,LB,23-018,90,47,5,22,18,7,0,47,2,1,50.0,1,50.0,26,85,36,0,1,0,0,1,23,0
10,Lisandro Martínez,6.0,ar ARG,CB,24-229,79,43,10,22,21,0,0,43,0,0,,0,,31,148,94,0,0,0,1,0,29,0
11,Harry Maguire,5.0,eng ENG,CB,29-183,11,4,3,4,0,0,0,4,0,0,,0,,1,3,0,0,0,0,0,0,2,0
12,Raphaël Varane,19.0,fr FRA,CB,29-132,90,30,10,18,11,1,0,30,0,0,,0,,16,86,58,0,1,0,0,0,16,0
13,Diogo Dalot,20.0,pt POR,RB,23-170,90,55,8,30,18,7,1,55,1,1,100.0,0,0.0,24,152,74,2,0,1,0,1,22,0
14,David de Gea,1.0,es ESP,GK,31-301,90,29,25,29,0,0,0,29,0,0,,0,,12,71,48,0,0,0,0,0,7,0
15,15 Players,,,,,990,452,74,183,181,89,15,452,12,3,25.0,8,66.7,257,1280,665,13,7,4,13,6,259,15
