,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Raúl Jiménez,9.0,mx MEX,FW,30-255,79,1,0,1,1,1,0,1,0,34,0,2,1,0.8,0.1,0.0,1,1,16,22,72.7,4,16,0,2,1
1,Fábio Silva,17.0,pt POR,FW,19-180,11,0,0,0,0,1,1,0,0,5,1,0,0,0.1,0.1,0.0,2,0,2,2,100.0,0,2,2,2,1
2,Daniel Podence,10.0,pt POR,LW,26-086,89,0,0,0,0,1,1,1,0,41,2,1,0,0.0,0.0,0.1,2,0,18,31,58.1,3,28,2,1,0
3,Luke Cundle,39.0,eng ENG,LW,19-264,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
4,Francisco Trincão,11.0,pt POR,RW,22-017,77,0,0,0,0,0,0,0,0,33,5,2,1,0.0,0.0,0.0,1,0,15,20,75.0,1,19,2,4,2
5,Adama Traoré,37.0,es ESP,RW,25-355,13,1,0,0,0,2,1,0,0,6,0,0,0,0.7,0.7,0.0,0,0,2,4,50.0,0,5,1,0,0
6,Rayan Aït Nouri,3.0,dz ALG,LM,20-223,90,0,1,0,0,0,0,0,0,53,2,0,3,0.0,0.0,0.5,5,2,31,39,79.5,4,20,0,4,3
7,João Moutinho,28.0,pt POR,CM,35-129,90,0,0,0,0,0,0,0,0,50,2,3,0,0.0,0.0,0.0,1,0,30,42,71.4,5,22,1,0,0
8,Leander Dendoncker,32.0,be BEL,CM,26-275,90,0,0,0,0,1,0,0,0,42,1,0,2,0.0,0.0,0.0,2,1,30,33,90.9,2,17,0,0,0
9,Nélson Semedo,22.0,pt POR,RM,28-060,90,0,0,0,0,0,0,0,0,60,2,2,1,0.0,0.0,0.0,0,0,31,48,64.6,3,23,2,0,0
10,Toti Gomes,24.0,pt POR,CB,22-364,90,0,0,0,0,0,0,0,0,45,5,2,0,0.0,0.0,0.0,0,0,20,33,60.6,1,17,1,0,0
11,Conor Coady,16.0,eng ENG,CB,28-324,90,1,0,0,0,1,1,0,0,38,0,0,0,0.9,0.9,0.0,0,0,26,30,86.7,0,19,0,0,0
12,Max Kilman,23.0,eng ENG,CB,24-237,90,0,0,0,0,1,0,0,0,54,3,3,0,0.0,0.0,0.0,1,1,29,38,76.3,1,23,1,1,1
13,José Sá,1.0,pt POR,GK,28-363,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,17,28,60.7,0,19,0,1,1
14,14 Players,,,,,990,3,1,1,1,8,4,2,0,495,23,15,8,2.6,1.9,0.6,16,5,267,370,72.2,24,230,12,15,9
