,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-275,89,27,1,3,13,11,3,27,0,0,,0,,11,68,3,0,0,0,2,5,25,3
1,Anthony Gordon,24.0,eng ENG,"RM,FW",19-296,1,5,0,4,0,1,0,5,0,0,,0,,2,29,3,0,1,0,1,1,2,1
2,Richarlison,7.0,br BRA,LW,23-220,90,35,1,8,15,15,1,35,5,2,40.0,3,60.0,20,258,184,4,3,1,3,2,24,6
3,Alex Iwobi,17.0,ng NGA,RW,24-227,89,41,0,7,17,17,2,41,5,5,100.0,0,0.0,23,274,191,8,4,1,3,3,34,4
4,Jonjoe Kenny,2.0,eng ENG,LB,23-276,1,2,0,0,0,2,0,2,0,0,,0,,2,5,1,0,0,0,0,0,2,0
5,Abdoulaye Doucouré,16.0,ml MLI,"CM,LM",27-350,90,58,5,20,30,10,0,58,1,1,100.0,0,0.0,22,153,100,2,1,0,0,1,29,3
6,Allan,6.0,br BRA,CM,29-343,40,17,0,1,14,2,0,17,0,0,,0,,10,64,36,1,1,0,0,0,10,0
7,André Gomes,21.0,pt POR,"LM,CM",27-139,50,33,1,13,17,3,0,33,2,2,100.0,0,0.0,11,47,12,0,0,0,4,2,19,0
8,Gylfi Sigurðsson,10.0,is ISL,RM,31-099,90,48,3,6,22,21,3,48,2,0,0.0,2,100.0,14,68,9,0,0,0,2,1,25,4
9,Ben Godfrey,22.0,eng ENG,LB,22-336,90,50,1,17,28,5,0,50,0,0,,0,,18,156,64,1,1,0,2,0,23,0
10,Michael Keane,5.0,eng ENG,CB,27-340,90,43,10,33,10,1,1,43,0,0,,0,,14,71,36,0,0,0,0,1,21,0
11,Yerry Mina,13.0,co COL,CB,26-084,90,41,6,23,15,3,3,41,0,0,,0,,27,282,134,0,0,0,0,0,28,1
12,Mason Holgate,4.0,eng ENG,RB,24-055,90,55,3,21,24,11,1,55,1,1,100.0,0,0.0,17,45,17,0,0,0,0,0,26,0
13,Robin Olsen,33.0,se SWE,GK,30-343,90,35,32,35,0,0,0,35,0,0,,0,,12,59,30,0,0,0,0,0,14,0
14,14 Players,,,,,990,490,63,191,205,102,14,490,16,11,68.8,5,31.3,203,1579,820,16,11,2,17,16,282,22
