,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-275,89,18,18,0,0,0,0,0,0,0,0,0,0,9,0,0
1,Anthony Gordon,24.0,eng ENG,"RM,FW",19-296,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Richarlison,7.0,br BRA,LW,23-220,90,22,22,0,0,0,0,2,0,0,0,0,0,17,0,1
3,Alex Iwobi,17.0,ng NGA,RW,24-227,89,33,32,0,0,0,1,5,0,0,0,0,0,21,1,1
4,Jonjoe Kenny,2.0,eng ENG,LB,23-276,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Abdoulaye Doucouré,16.0,ml MLI,"CM,LM",27-350,90,50,50,0,0,0,0,0,0,0,0,0,0,44,0,0
6,Allan,6.0,br BRA,CM,29-343,40,14,13,1,1,0,1,0,0,0,0,0,0,13,0,0
7,André Gomes,21.0,pt POR,"LM,CM",27-139,50,23,22,1,1,0,2,0,0,0,0,0,0,18,0,0
8,Gylfi Sigurðsson,10.0,is ISL,RM,31-099,90,37,27,10,3,0,0,8,0,6,2,4,0,26,0,1
9,Ben Godfrey,22.0,eng ENG,LB,22-336,90,40,30,10,0,0,0,0,10,0,0,0,0,31,0,1
10,Michael Keane,5.0,eng ENG,CB,27-340,90,32,30,1,1,0,0,0,0,0,0,0,0,24,1,1
11,Yerry Mina,13.0,co COL,CB,26-084,90,33,32,1,1,0,0,0,0,0,0,0,0,28,0,0
12,Mason Holgate,4.0,eng ENG,RB,24-055,90,44,34,10,1,0,0,1,9,0,0,0,0,33,0,0
13,Robin Olsen,33.0,se SWE,GK,30-343,90,32,21,11,5,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,383,336,45,13,0,4,16,19,6,2,4,0,285,2,5
