,num,joueur
0,13,Wayne Hennessey
1,2,Joel Ward
2,6,Scott Dann
3,7,Yohan Cabaye
4,8,Ruben Loftus-Cheek
5,10,Andros Townsend
6,15,Jeffrey Schlupp
7,17,Christian Benteke
8,18,James McArthur
9,24,Timothy Fosu-Mensah
10,42,Jason Puncheon
