,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Matěj Vydra,27.0,cz CZE,FW,29-267,90,10,15,66.7,118,21,8,11,72.7,0,1,0.0,1,1,100.0,0,0.0,0.0,1,0,0,0,2
1,Jay Rodriguez,19.0,eng ENG,FW,32-178,82,9,14,64.3,115,25,6,9,66.7,3,4,75.0,0,0,,0,0.0,0.0,1,0,0,0,1
2,Jóhann Berg Guðmundsson,7.0,is ISL,RM,31-088,8,1,1,100.0,3,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Dwight McNeil,11.0,eng ENG,LM,22-062,90,11,18,61.1,191,60,7,8,87.5,2,6,33.3,2,3,66.7,0,0.1,0.0,2,2,0,0,0
4,Josh Brownhill,8.0,eng ENG,CM,26-035,90,17,24,70.8,312,186,9,9,100.0,6,10,60.0,2,5,40.0,0,0.0,0.0,0,4,0,0,3
5,Ashley Westwood,18.0,eng ENG,CM,31-297,90,25,36,69.4,486,215,9,9,100.0,13,16,81.3,2,8,25.0,0,0.1,0.1,3,3,2,0,3
6,Aaron Lennon,17.0,eng ENG,"RM,FW",34-282,90,10,12,83.3,121,18,4,5,80.0,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,0
7,Erik Pieters,23.0,nl NED,LB,33-169,90,19,31,61.3,278,101,10,13,76.9,9,13,69.2,0,4,0.0,0,0.0,0.0,0,1,0,0,2
8,Ben Mee,6.0,eng ENG,CB,32-124,90,13,20,65.0,278,131,3,3,100.0,8,9,88.9,2,8,25.0,0,0.0,0.0,1,2,0,0,0
9,James Tarkowski,5.0,eng ENG,CB,29-065,90,7,14,50.0,129,40,2,5,40.0,5,6,83.3,0,3,0.0,0,0.1,0.0,1,0,0,0,0
10,Connor Roberts,14.0,wls WAL,RB,26-122,90,11,18,61.1,235,92,5,5,100.0,4,10,40.0,2,3,66.7,0,0.0,0.0,0,1,2,0,2
11,Nick Pope,1.0,eng ENG,GK,29-279,90,13,30,43.3,604,564,0,0,,2,2,100.0,11,28,39.3,0,0.0,0.0,0,1,0,0,0
12,12 Players,,,,,990,146,233,62.7,2870,1453,63,77,81.8,57,83,68.7,22,63,34.9,0,0.3,0.3,9,14,4,0,13
