,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,24-078,84.0,0,0,0,1,1,2,0,0,1,0,0,0,2,0,1,0.0
1,Fernando Llorente,18.0,es ESP,FW,32-230,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
2,Son Heung-min,7.0,kr KOR,"LW,AM",25-098,74.0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,
3,Moussa Sissoko,17.0,fr FRA,AM,28-059,16.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0
4,Christian Eriksen,23.0,dk DEN,"CM,RW",25-242,90.0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,1,66.7
5,Dele Alli,20.0,eng ENG,AM,21-186,89.0,0,0,0,2,1,0,1,0,1,0,0,0,4,2,1,66.7
6,Georges-Kévin N'Koudou,14.0,cm CMR,AM,22-243,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
7,Harry Winks,29.0,eng ENG,"CM,DM",21-254,90.0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,0,
8,Eric Dier,15.0,eng ENG,"CB,DM",23-272,90.0,0,0,0,1,1,0,2,0,0,0,0,0,5,3,1,75.0
9,Jan Vertonghen,5.0,be BEL,"WB,LB",30-173,90.0,1,0,0,1,1,0,5,3,1,0,0,0,5,2,3,40.0
10,Toby Alderweireld,4.0,be BEL,CB,28-226,90.0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,1,50.0
11,Davinson Sánchez,6.0,co COL,CB,21-124,90.0,0,0,0,1,0,0,1,0,1,0,0,0,1,6,3,66.7
12,Kieran Trippier,2.0,eng ENG,"WB,RB",27-025,90.0,0,0,0,0,1,0,12,3,2,0,0,0,9,1,3,25.0
13,Hugo Lloris,1.0,fr FRA,GK,30-292,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,989.0,1,0,0,9,7,3,32,7,9,0,0,0,43,18,16,52.9
