,num,joueur
0,,John Ruddy
1,,Steve Morison
2,,Bradley Johnson
3,,Ritchie De Laet
4,,Marc Tierney
5,,Anthony Pilkington
6,,Simeon Jackson
7,,Andrew Surman
8,,Leon Barnett
9,,Andrew Crofts
10,,Russell Martin
