,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Richarlison,7.0,br BRA,FW,24-356,79,0,0,0,0,2,0,1,1,0,0,0,0,1,5,5,50.0
1,Salomón Rondón,33.0,ve VEN,FW,32-227,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2,Demarai Gray,11.0,jm JAM,LM,25-307,89,0,0,0,0,0,0,2,1,2,0,0,0,5,1,1,50.0
3,Dele Alli,36.0,eng ENG,LM,26-020,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,
4,Fabian Delph,8.0,eng ENG,CM,32-161,70,1,0,0,2,0,0,0,1,1,0,0,0,4,0,1,0.0
5,Allan,6.0,br BRA,CM,31-113,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
6,Abdoulaye Doucouré,16.0,ml MLI,CM,29-120,90,0,0,0,1,1,0,1,2,2,0,0,0,8,1,2,33.3
7,Anthony Gordon,24.0,eng ENG,RM,21-066,90,0,0,0,1,2,0,5,1,1,0,0,0,5,0,0,
8,Vitaliy Mykolenko,19.0,ua UKR,LB,22-337,90,0,0,0,1,0,0,1,0,0,0,0,0,5,1,1,50.0
9,Mason Holgate,4.0,eng ENG,CB,25-191,90,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0,
10,Yerry Mina,13.0,co COL,CB,27-220,90,0,0,0,0,3,0,0,1,0,0,0,0,5,1,1,50.0
11,Séamus Coleman,23.0,ie IRL,CB,33-202,90,1,0,0,0,2,0,0,1,0,0,0,0,4,1,1,50.0
12,Alex Iwobi,17.0,ng NGA,RB,25-363,90,0,0,0,2,0,0,0,1,2,0,0,0,3,1,0,100.0
13,Jordan Pickford,1.0,eng ENG,GK,28-055,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,3,0,0,9,11,0,11,10,10,0,0,0,48,12,12,50.0
