,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Richarlison,30.0,br BRA,"FW,LM",21-233,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
1,Bernard,20.0,br BRA,"AM,LW,LM",26-112,79,3,3,2,1,0,1,1,100.0,0,0,0,0,0,3,0,0
2,Oumar Niasse,19.0,sn SEN,FW,28-255,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Theo Walcott,11.0,eng ENG,"AM,RM,RW",29-288,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
4,Idrissa Gana Gueye,17.0,sn SEN,"CM,DM",29-094,90,3,1,2,1,0,0,1,0.0,1,2,0,2,2,5,1,0
5,André Gomes,8.0,pt POR,"CM,DM",25-152,71,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Dominic Calvert-Lewin,29.0,eng ENG,"FW,DM",21-288,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Lucas Digne,12.0,fr FRA,"WB,LB",25-162,90,5,3,4,1,0,1,2,50.0,1,1,0,1,2,7,4,0
8,Séamus Coleman,23.0,ie IRL,"WB,RB",30-079,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,3,0
9,Kurt Zouma,5.0,fr FRA,CB,24-063,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,3,0
10,Michael Keane,4.0,eng ENG,CB,25-352,90,2,1,2,0,0,2,2,100.0,0,2,2,0,0,2,4,0
11,Yerry Mina,13.0,co COL,CB,24-097,64,1,0,1,0,0,0,1,0.0,1,1,1,0,1,2,1,1
12,Gylfi Sigurðsson,10.0,is ISL,"CM,AM",29-112,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,Jordan Pickford,1.0,eng ENG,GK,24-297,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,16,9,13,3,0,5,11,45.5,6,9,5,4,8,24,19,1
