,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Aboubakar Kamara,47.0,mr MTN,FW,25-189,62,25,0,0,10,15,2,25,3,0,0.0,3,100.0,17,86,7,0,2,0,3,2,18,3
1,Aleksandar Mitrović,9.0,rs SRB,FW,25-362,28,8,0,1,3,4,0,8,1,1,100.0,0,0.0,8,22,6,0,1,0,2,0,10,2
2,Ivan Cavaleiro,17.0,pt POR,LW,26-330,90,41,4,12,19,10,0,41,2,0,0.0,2,100.0,32,188,65,2,3,0,4,0,33,2
3,Neeskens Kebano,7.0,cd COD,RW,28-186,62,30,0,4,13,14,1,30,2,2,100.0,0,0.0,24,122,42,4,0,0,2,1,23,7
4,Andre-Frank Zambo Anguissa,29.0,cm CMR,RW,24-301,28,23,2,4,12,7,0,23,3,2,66.7,1,33.3,16,111,58,0,0,0,0,1,17,1
5,Josh Onomah,25.0,eng ENG,AM,23-138,74,30,1,4,17,9,0,30,1,1,100.0,0,0.0,18,79,27,0,1,0,3,2,22,1
6,Bobby Reid,14.0,jm JAM,AM,27-223,16,11,1,2,6,3,0,11,0,0,,0,,3,5,4,0,0,0,2,0,6,0
7,Tom Cairney,10.0,sct SCO,DM,29-236,90,79,3,12,49,19,0,79,0,0,,0,,55,207,103,1,1,0,0,0,69,2
8,Harrison Reed,21.0,eng ENG,DM,25-229,90,77,1,21,46,11,0,77,0,0,,0,,46,192,73,1,0,0,0,0,65,0
9,Joe Bryan,23.0,eng ENG,LB,26-361,90,69,2,20,27,22,0,69,0,0,,0,,34,208,106,2,3,0,0,0,45,5
10,Tim Ream,13.0,us USA,CB,32-343,90,74,17,45,30,0,0,74,0,0,,0,,42,143,63,0,0,0,1,0,55,0
11,Michael Hector,3.0,jm JAM,CB,28-055,90,74,12,44,31,0,0,74,0,0,,0,,51,162,85,0,1,1,1,0,57,0
12,Denis Odoi,4.0,gh GHA,RB,32-108,90,69,3,24,27,19,0,69,0,0,,0,,42,179,91,0,1,0,0,0,46,4
13,Marek Rodák,12.0,sk SVK,GK,23-274,90,28,26,28,0,0,0,28,0,0,,0,,14,58,28,0,0,0,0,0,17,0
14,14 Players,,,,,990,638,72,221,290,133,3,638,12,6,50.0,6,50.0,402,1762,758,10,13,1,18,6,483,27
