,num,joueur
0,,Jussi Jääskeläinen
1,,Paul Robinson
2,,Fabrice Muamba
3,,Stuart Holden
4,,Grétar Steinsson
5,,Gary Cahill
6,,Zat Knight
7,,Matthew Taylor
8,,Johan Elmander
9,,Kevin Davies
10,,Martin Petrov
