,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
14,2011-12-10,,Premier League,Matchweek 15,Sat,Home,L,1,2,Aston Villa,,"20,285",,4-4-2,Phil Dowd,https://fbref.com/en/matches/498b25c0/Bolton-Wanderers-Aston-Villa-December-10-2011-Premier-League,
15,2011-12-17,,Premier League,Matchweek 16,Sat,Away,L,0,2,Fulham,,"25,643",,4-4-2,Chris Foy,https://fbref.com/en/matches/e5fa3ba7/Fulham-Bolton-Wanderers-December-17-2011-Premier-League,
16,2011-12-20,,Premier League,Matchweek 17,Tue,Away,W,2,1,Blackburn,,"25,570",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/8949d4d8/Blackburn-Rovers-Bolton-Wanderers-December-20-2011-Premier-League,
17,2011-12-26,,Premier League,Matchweek 18,Mon,Home,L,0,2,Newcastle Utd,,"26,080",,4-4-2,Peter Walton,https://fbref.com/en/matches/7a38bbdb/Bolton-Wanderers-Newcastle-United-December-26-2011-Premier-League,
18,2011-12-31,,Premier League,Matchweek 19,Sat,Home,D,1,1,Wolves,,"20,354",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/2c4783b7/Bolton-Wanderers-Wolverhampton-Wanderers-December-31-2011-Premier-League,
19,2012-01-04,,Premier League,Matchweek 20,Wed,Away,W,2,1,Everton,,"29,561",,4-5-1,Phil Dowd,https://fbref.com/en/matches/a0936e1c/Everton-Bolton-Wanderers-January-4-2012-Premier-League,
20,2012-01-14,,Premier League,Matchweek 21,Sat,Away,L,0,3,Manchester Utd,,"75,444",,4-4-1-1,Peter Walton,https://fbref.com/en/matches/85e90128/Manchester-United-Bolton-Wanderers-January-14-2012-Premier-League,
21,2012-01-21,,Premier League,Matchweek 22,Sat,Home,W,3,1,Liverpool,,"26,854",,4-5-1,Kevin Friend,https://fbref.com/en/matches/0582c95d/Bolton-Wanderers-Liverpool-January-21-2012-Premier-League,
22,2012-02-01,,Premier League,Matchweek 23,Wed,Home,D,0,0,Arsenal,,"24,371",,4-5-1,Chris Foy,https://fbref.com/en/matches/d8ae666f/Bolton-Wanderers-Arsenal-February-1-2012-Premier-League,
23,2012-02-04,,Premier League,Matchweek 24,Sat,Away,L,0,2,Norwich City,,"26,358",,4-5-1,Lee Probert,https://fbref.com/en/matches/52a0b392/Norwich-City-Bolton-Wanderers-February-4-2012-Premier-League,
24,2012-02-11,,Premier League,Matchweek 25,Sat,Home,L,1,2,Wigan Athletic,,"23,450",,4-4-2,Howard Webb,https://fbref.com/en/matches/678e3918/Bolton-Wanderers-Wigan-Athletic-February-11-2012-Premier-League,
25,2012-02-25,,Premier League,Matchweek 26,Sat,Away,L,0,3,Chelsea,,"40,999",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/75997a1a/Chelsea-Bolton-Wanderers-February-25-2012-Premier-League,
26,2012-03-03,,Premier League,Matchweek 27,Sat,Away,L,0,2,Manchester City,,"47,219",,4-5-1,Mark Clattenburg,https://fbref.com/en/matches/d6fd3b6c/Manchester-City-Bolton-Wanderers-March-3-2012-Premier-League,
27,2012-03-10,,Premier League,Matchweek 28,Sat,Home,W,2,1,QPR,,"21,551",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/501901c6/Bolton-Wanderers-Queens-Park-Rangers-March-10-2012-Premier-League,
28,2012-03-24,,Premier League,Matchweek 30,Sat,Home,W,2,1,Blackburn,,"26,901",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/c9cc57e2/Bolton-Wanderers-Blackburn-Rovers-March-24-2012-Premier-League,
29,2012-03-31,,Premier League,Matchweek 31,Sat,Away,W,3,2,Wolves,,"25,215",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/5e161047/Wolverhampton-Wanderers-Bolton-Wanderers-March-31-2012-Premier-League,
30,2012-04-07,,Premier League,Matchweek 32,Sat,Home,L,0,3,Fulham,,"21,939",,4-3-3,Mike Dean,https://fbref.com/en/matches/436d5079/Bolton-Wanderers-Fulham-April-7-2012-Premier-League,
31,2012-04-09,,Premier League,Matchweek 33,Mon,Away,L,0,2,Newcastle Utd,,"52,264",,4-3-3,Mike Jones,https://fbref.com/en/matches/f5d48fc0/Newcastle-United-Bolton-Wanderers-April-9-2012-Premier-League,
32,2012-04-21,,Premier League,Matchweek 35,Sat,Home,D,1,1,Swansea City,,"25,401",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/5f23cdad/Bolton-Wanderers-Swansea-City-April-21-2012-Premier-League,
33,2012-04-24,,Premier League,Matchweek 29,Tue,Away,W,2,1,Aston Villa,,"32,263",,4-4-1-1,Chris Foy,https://fbref.com/en/matches/7faa58d2/Aston-Villa-Bolton-Wanderers-April-24-2012-Premier-League,
34,2012-04-28,,Premier League,Matchweek 36,Sat,Away,D,2,2,Sunderland,,"40,768",,4-4-2,Lee Probert,https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League,
35,2012-05-02,,Premier League,Matchweek 34,Wed,Home,L,1,4,Tottenham,,"22,349",,4-4-2,Mike Dean,https://fbref.com/en/matches/1bd0841a/Bolton-Wanderers-Tottenham-Hotspur-May-2-2012-Premier-League,
36,2012-05-06,,Premier League,Matchweek 37,Sun,Home,D,2,2,West Brom,,"25,662",,4-4-2,Kevin Friend,https://fbref.com/en/matches/b57285a6/Bolton-Wanderers-West-Bromwich-Albion-May-6-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Away,D,2,2,Stoke City,,"27,789",,4-4-2,Chris Foy,https://fbref.com/en/matches/eb1d0891/Stoke-City-Bolton-Wanderers-May-13-2012-Premier-League,
