,num,joueur
0,3,Erik Pieters
1,5,Marc Muniesa
2,6,Glenn Whelan
3,10,Marko Arnautović
4,11,Joselu
5,15,Marco van Ginkel
6,18,Mame Biram Diouf
7,20,Geoff Cameron
8,22,Xherdan Shaqiri
9,,
10,24,Shay Given
