,num,joueur
0,,Mousa Dembélé
1,,Orlando Sá
2,,Philippe Senderos
3,,Brede Hangeland
4,,Kerim Frei
5,,Clint Dempsey
6,,Stephen Kelly
7,,Danny Murphy
8,,John Arne Riise
9,,
10,,Neil Etheridge
