,num,joueur
0,,Ali Al-Habsi
1,,Ronnie Stam
2,,Paul Scharner
3,,Maynor Figueroa
4,,James McArthur
5,,Jean Beausejour
6,,Roger Espinoza
7,,Gary Caldwell
8,,Franco Di Santo
9,,Shaun Maloney
10,,James McCarthy
