,num,joueur
0,1,Łukasz Fabiański
1,3,Aaron Cresswell
2,4,Fabián Balbuena
3,7,Marko Arnautović
4,8,Felipe Anderson
5,11,Robert Snodgrass
6,15,Carlos Sánchez
7,19,Jack Wilshere
8,23,Issa Diop
9,24,Ryan Fredericks
10,30,Michail Antonio
