,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Harry Kane,10.0,eng ENG,FW,29-157,90,0,0,0,1,4,0,1,0,1,0,0,0,2,1,0,100.0
1,Son Heung-min,7.0,kr KOR,LW,30-177,90,0,0,0,0,3,1,7,0,2,0,0,0,5,0,0,
2,Bryan Gil,11.0,es ESP,RW,21-324,62,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0
3,Ryan Sessegnon,19.0,eng ENG,LM,22-228,28,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,
4,Ivan Perišić,14.0,hr CRO,"LM,RW",33-333,87,0,0,0,1,1,0,6,1,1,0,0,0,4,1,0,100.0
5,Djed Spence,24.0,eng ENG,RW,22-145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
6,Pierre Højbjerg,5.0,dk DEN,CM,27-149,87,0,0,0,2,0,0,0,2,2,0,0,0,5,2,0,100.0
7,Oliver Skipp,4.0,eng ENG,CM,22-107,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
8,Yves Bissouma,38.0,ml MLI,CM,26-124,79,1,0,0,2,0,0,1,1,0,0,0,0,6,1,1,50.0
9,Pape Matar Sarr,29.0,sn SEN,CM,20-109,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
10,Matt Doherty,2.0,ie IRL,RM,30-350,79,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0.0
11,Emerson,12.0,br BRA,RM,23-352,11,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
12,Ben Davies,33.0,wls WAL,CB,29-252,90,1,0,0,1,0,0,2,0,1,0,0,0,4,1,1,50.0
13,Clément Lenglet,34.0,fr FRA,CB,27-198,90,1,0,0,1,0,0,1,3,0,0,0,0,7,1,1,50.0
14,Cristian Romero,17.0,ar ARG,CB,24-249,90,1,0,0,3,0,0,0,2,0,0,0,0,10,2,1,66.7
15,Hugo Lloris,1.0,fr FRA,GK,36-006,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
16,16 Players,,,,,990,4,0,0,15,9,1,23,11,8,0,0,0,55,10,7,58.8
