,num,joueur
0,1,Illan Meslier
1,5,Robin Koch
2,7,Brenden Aaronson
3,8,Marc Roca
4,11,Jack Harrison
5,12,Tyler Adams
6,14,Diego Llorente
7,19,Rodrigo
8,20,Daniel James
9,21,Pascal Struijk
10,25,Rasmus Nissen
