,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,FW,35-265,61,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,
1,Patson Daka,20.0,zm ZAM,FW,23-359,29,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,
2,Harvey Barnes,7.0,eng ENG,LM,24-298,90,0,0,0,2,3,0,1,0,1,0,0,0,4,0,3,0.0
3,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-027,90,0,0,0,1,1,0,2,3,1,0,0,0,4,2,1,66.7
4,Youri Tielemans,8.0,be BEL,CM,25-149,79,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,
5,Dennis Praet,26.0,be BEL,CM,28-142,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,James Maddison,10.0,eng ENG,RM,25-314,84,1,0,0,2,2,0,8,2,1,0,0,0,6,0,0,
7,Marc Albrighton,11.0,eng ENG,RM,32-319,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
8,Wilfred Ndidi,25.0,ng NGA,DM,25-291,45,0,0,0,2,0,0,0,3,0,0,0,0,3,1,0,100.0
9,Boubakary Soumaré,42.0,fr FRA,DM,23-218,45,1,0,0,1,1,0,0,1,3,0,0,0,3,0,1,0.0
10,James Justin,2.0,eng ENG,LB,24-222,90,0,0,0,0,2,0,1,1,0,0,0,0,4,2,1,66.7
11,Wout Faes,3.0,be BEL,CB,24-183,90,0,0,0,0,1,0,0,1,0,0,0,0,4,5,2,71.4
12,Jonny Evans,6.0,nir NIR,CB,34-273,90,0,0,0,1,0,0,0,2,0,0,0,0,2,1,1,50.0
13,Timothy Castagne,27.0,be BEL,RB,26-302,90,0,0,0,0,0,0,4,1,1,0,0,0,5,0,2,0.0
14,Danny Ward,1.0,wls WAL,GK,29-103,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
15,15 Players,,,,,990,2,0,0,13,11,3,17,14,7,0,0,0,49,12,11,52.2
