,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Leandro Trossard,11.0,be BEL,FW,27-073,59,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1,Tariq Lamptey,2.0,gh GHA,RB,21-138,31,3,1,1,0,2,2,2,100.0,0,0,0,0,1,4,1,0
2,Neal Maupay,9.0,fr FRA,FW,25-185,69,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
3,Danny Welbeck,18.0,eng ENG,FW,31-081,21,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,Jakub Moder,15.0,pl POL,"AM,RM",22-314,90,1,1,0,1,0,0,3,0.0,3,2,0,2,1,2,0,0
5,Alexis Mac Allister,10.0,ar ARG,LM,23-053,90,2,2,0,1,1,0,4,0.0,4,1,0,1,4,6,1,0
6,Pascal Groß,13.0,de GER,RM,30-245,59,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,1,0
7,Steven Alzate,17.0,co COL,CM,23-160,31,2,1,1,1,0,1,3,33.3,2,1,1,0,1,3,2,0
8,Yves Bissouma,8.0,ml MLI,"DM,CM",25-169,90,4,2,0,4,0,1,2,50.0,1,6,2,4,6,10,3,0
9,Marc Cucurella,3.0,es ESP,LB,23-208,90,1,0,1,0,0,1,2,50.0,1,1,0,1,2,3,3,0
10,Lewis Dunk,5.0,eng ENG,CB,30-086,53,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
11,Adam Webster,4.0,eng ENG,CB,27-042,90,1,0,1,0,0,0,1,0.0,1,4,3,1,2,3,1,1
12,Joël Veltman,34.0,nl NED,"RB,CB",30-031,90,2,0,1,1,0,1,4,25.0,3,2,1,1,3,5,4,0
13,Robert Sánchez,1.0,es ESP,GK,24-089,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,953,17,7,5,8,4,6,24,25.0,18,21,8,13,22,39,19,2
