,num,joueur
0,,Ashley Young
1,,Marc Albrighton
2,,Nathan Baker
3,,Kyle Walker
4,,Luke Young
5,,Ciaran Clark
6,,Fabian Delph
7,,Nigel Reo-Coker
8,,Stewart Downing
9,,
10,,Andy Marshall
