,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Edinson Cavani,7.0,uy URU,FW,33-354,45,18,0,0,8,10,4,18,1,1,100.0,0,0.0,12,32,8,0,0,0,1,1,15,5
1,Anthony Martial,9.0,fr FRA,FW,25-059,45,17,0,0,3,14,9,17,1,0,0.0,1,100.0,9,162,19,1,0,1,0,2,17,11
2,Marcus Rashford,10.0,eng ENG,LW,23-094,59,64,0,1,24,39,5,64,2,0,0.0,2,100.0,37,185,109,3,2,2,1,3,55,17
3,Daniel James,21.0,wls WAL,RW,23-084,31,17,0,0,2,15,3,17,0,0,,0,,10,64,41,1,0,1,0,0,14,7
4,Mason Greenwood,11.0,eng ENG,RW,19-124,90,42,0,3,12,27,7,42,5,3,60.0,2,40.0,29,161,59,1,1,2,2,2,37,7
5,Bruno Fernandes,18.0,pt POR,AM,26-147,90,91,2,4,26,61,11,90,0,0,,0,,32,150,78,3,1,0,1,1,65,13
6,Fred,17.0,br BRA,DM,27-334,90,99,0,7,49,44,1,99,1,1,100.0,0,0.0,61,258,133,1,1,0,1,0,74,8
7,Scott McTominay,39.0,sct SCO,DM,24-056,90,90,0,6,51,34,1,90,1,1,100.0,0,0.0,61,472,230,2,8,0,1,1,68,1
8,Luke Shaw,23.0,eng ENG,LB,25-205,45,54,0,1,24,29,4,54,2,0,0.0,2,100.0,32,209,134,2,0,1,1,0,39,6
9,Donny van de Beek,34.0,nl NED,LB,23-290,45,17,0,2,11,4,1,17,0,0,,0,,10,51,42,0,0,0,1,0,13,0
10,Harry Maguire,5.0,eng ENG,CB,27-334,90,77,2,9,38,31,1,77,0,0,,0,,56,496,352,4,6,0,0,0,54,0
11,Victor Lindelöf,2.0,se SWE,CB,26-200,90,86,1,20,43,24,0,86,0,0,,0,,58,403,215,0,4,0,1,1,66,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-068,90,74,2,10,35,29,3,74,2,1,50.0,1,50.0,41,242,92,4,2,1,1,1,51,10
13,David de Gea,1.0,es ESP,GK,30-087,90,12,11,12,0,0,0,12,0,0,,0,,5,12,1,0,0,0,0,0,4,0
14,14 Players,,,,,990,758,18,75,326,361,50,757,15,7,46.7,8,53.3,453,2897,1513,22,25,8,11,12,572,85
