,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Laurent Depoitre,20.0,be BEL,FW,28-332,90,14,25,56.0,169,46,9,14,64.3,4,8,50.0,0,0,,0,0.0,0.0,1,2,0,0,2
1,Tom Ince,22.0,eng ENG,"FW,DM",25-278,90,22,26,84.6,309,8,13,14,92.9,5,6,83.3,3,4,75.0,0,0.0,0.0,0,1,0,0,1
2,Rajiv van La Parra,17.0,nl NED,LM,26-153,61,14,21,66.7,253,31,6,7,85.7,6,8,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1
3,Danny Williams,19.0,us USA,CB,28-241,29,4,5,80.0,59,28,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
4,Aaron Mooy,10.0,au AUS,"CM,DM",27-050,90,53,66,80.3,845,195,28,30,93.3,13,21,61.9,7,9,77.8,0,0.0,0.1,1,3,1,0,7
5,Jonathan Hogg,6.0,eng ENG,"CM,DM",28-333,90,52,56,92.9,1032,303,19,19,100.0,21,24,87.5,10,11,90.9,0,0.0,0.0,0,5,0,0,7
6,Elias Kachunga,9.0,cd COD,RM,25-196,60,23,26,88.5,266,42,16,17,94.1,5,6,83.3,0,0,,0,0.0,0.0,0,0,1,1,0
7,Martin Cranie,14.0,eng ENG,CB,31-039,30,3,4,75.0,74,54,2,2,100.0,0,0,,1,2,50.0,0,0.0,0.0,0,1,0,0,0
8,Scott Malone,3.0,eng ENG,"LB,WB",26-224,78,52,66,78.8,937,364,23,25,92.0,24,29,82.8,4,7,57.1,1,0.0,0.0,1,3,0,0,8
9,Chris Löwe,15.0,de GER,WB,28-202,12,1,4,25.0,18,9,0,0,,1,1,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
10,Christopher Schindler,26.0,de GER,CB,27-189,56,35,39,89.7,631,205,12,12,100.0,17,19,89.5,4,6,66.7,0,0.0,0.0,0,1,0,0,1
11,Mathias Jørgensen,25.0,dk DEN,CB,27-195,90,37,47,78.7,725,249,16,17,94.1,14,16,87.5,7,13,53.8,0,0.0,0.0,0,1,0,0,3
12,Florent Hadergjonaj,33.0,xk KVX,"RB,WB",23-096,90,30,47,63.8,525,183,16,17,94.1,9,16,56.3,5,12,41.7,0,0.1,0.0,2,3,0,0,4
13,Jonas Lössl,1.0,dk DEN,GK,28-276,90,24,36,66.7,989,825,1,1,100.0,5,5,100.0,18,30,60.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,956,364,468,77.8,6832,2542,163,177,92.1,126,161,78.3,61,99,61.6,1,0.2,0.2,5,20,2,1,35
