,num,joueur
0,,Paul Robinson
1,,Mauro Formica
2,,Christopher Samba
3,,Jason Lowe
4,,Morten Gamst Pedersen
5,,Steven Nzonzi
6,,Jason Roberts
7,,Simon Vukčević
8,,Junior Hoilett
9,,Martin Olsson
10,,Gaël Givet
