,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
34,2012-03-10,,Premier League,Matchweek 28,Sat,Home,W,1,0,Stoke City,,"40,945",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/bd2fbade/Chelsea-Stoke-City-March-10-2012-Premier-League,
36,2012-03-21,,Premier League,Matchweek 29,Wed,Away,L,1,2,Manchester City,,"46,324",,4-3-3,Mike Dean,https://fbref.com/en/matches/1f70c097/Manchester-City-Chelsea-March-21-2012-Premier-League,
37,2012-03-24,,Premier League,Matchweek 30,Sat,Home,D,0,0,Tottenham,,"41,830",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/37fd097b/Chelsea-Tottenham-Hotspur-March-24-2012-Premier-League,
39,2012-03-31,,Premier League,Matchweek 31,Sat,Away,W,4,2,Aston Villa,,"34,740",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/c845081b/Aston-Villa-Chelsea-March-31-2012-Premier-League,
41,2012-04-07,,Premier League,Matchweek 32,Sat,Home,W,2,1,Wigan Athletic,,"40,651",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/839bd8b5/Chelsea-Wigan-Athletic-April-7-2012-Premier-League,
42,2012-04-09,,Premier League,Matchweek 33,Mon,Away,D,1,1,Fulham,,"25,697",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/ae3d4e72/Fulham-Chelsea-April-9-2012-Premier-League,
44,2012-04-21,,Premier League,Matchweek 35,Sat,Away,D,0,0,Arsenal,,"60,111",,4-3-3,Mike Dean,https://fbref.com/en/matches/7ff392a9/North-West-London-Derby-Arsenal-Chelsea-April-21-2012-Premier-League,
46,2012-04-29,,Premier League,Matchweek 36,Sun,Home,W,6,1,QPR,,"41,675",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/81190150/Chelsea-Queens-Park-Rangers-April-29-2012-Premier-League,
47,2012-05-02,,Premier League,Matchweek 34,Wed,Home,L,0,2,Newcastle Utd,,"41,559",,4-3-3,Mark Halsey,https://fbref.com/en/matches/7dc974ca/Chelsea-Newcastle-United-May-2-2012-Premier-League,
48,2012-05-08,,Premier League,Matchweek 37,Tue,Away,L,1,4,Liverpool,,"40,721",,4-3-3,Kevin Friend,https://fbref.com/en/matches/7abdb570/Liverpool-Chelsea-May-8-2012-Premier-League,
49,2012-05-13,,Premier League,Matchweek 38,Sun,Home,W,2,1,Blackburn,,"40,742",,4-3-3,Lee Mason,https://fbref.com/en/matches/409a7b42/Chelsea-Blackburn-Rovers-May-13-2012-Premier-League,
