,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Christian Eriksen,14.0,dk DEN,"FW,CM",30-174,90,0,0,0,0,1,0,6,0,2,0,0,0,8,0,1,0.0
1,Marcus Rashford,10.0,eng ENG,LW,24-280,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0.0
2,Jadon Sancho,25.0,eng ENG,RW,22-135,89,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,
3,Anthony Elanga,36.0,se SWE,RW,20-102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4,Bruno Fernandes,8.0,pt POR,LM,27-333,89,0,0,0,0,3,1,7,0,0,0,0,0,4,0,1,0.0
5,Alejandro Garnacho,49.0,ar ARG,LM,18-037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Fred,17.0,br BRA,CM,29-155,52,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,
7,Cristiano Ronaldo,7.0,pt POR,FW,37-183,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0
8,Scott McTominay,39.0,sct SCO,RM,25-242,77,1,0,0,2,2,0,0,2,0,0,0,0,5,2,0,100.0
9,Donny van de Beek,34.0,nl NED,RM,25-111,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
10,Luke Shaw,23.0,eng ENG,LB,27-026,89,1,0,0,1,1,0,5,2,2,0,0,0,5,1,2,33.3
11,Tyrell Malacia,12.0,nl NED,LB,22-355,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,100.0
12,Lisandro Martínez,6.0,ar ARG,CB,24-201,90,1,0,0,1,2,0,0,1,0,0,0,0,15,0,0,
13,Harry Maguire,5.0,eng ENG,CB,29-155,90,1,0,0,1,1,0,0,4,1,0,0,0,9,1,1,50.0
14,Diogo Dalot,20.0,pt POR,RB,23-142,90,0,0,0,0,1,0,3,3,1,0,0,0,5,3,1,75.0
15,David de Gea,1.0,es ESP,GK,31-273,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
16,16 Players,,,,,990,4,0,0,7,12,3,24,15,8,0,0,0,59,11,9,55.0
