,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Diego Costa,29.0,es ESP,FW,34-085,45,8,9,88.9,71,2,7,8,87.5,1,1,100.0,0,0,,0,0.1,0.1,1,0,0,0,0
1,Adama Traoré,37.0,es ESP,RW,26-340,45,11,17,64.7,111,58,9,13,69.2,1,3,33.3,0,0,,0,0.0,0.0,0,1,0,0,2
2,Daniel Podence,10.0,pt POR,LW,27-071,80,22,32,68.8,257,72,13,17,76.5,4,6,66.7,0,2,0.0,0,0.1,0.1,1,1,2,0,5
3,Raúl Jiménez,9.0,mx MEX,LW,31-240,10,1,2,50.0,7,6,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Hwang Hee-chan,11.0,kr KOR,"FW,RW",26-339,90,19,22,86.4,287,66,12,13,92.3,4,4,100.0,2,2,100.0,0,0.0,0.0,1,1,1,1,2
5,João Moutinho,28.0,pt POR,"AM,RM",36-114,71,26,34,76.5,372,78,15,16,93.8,8,11,72.7,1,3,33.3,0,0.0,0.0,1,3,0,0,4
6,Rayan Aït Nouri,3.0,dz ALG,LM,21-208,19,4,9,44.4,74,32,2,3,66.7,1,3,33.3,1,3,33.3,0,0.1,0.1,1,0,0,0,0
7,Matheus Nunes,27.0,pt POR,"DM,LM,CM",24-126,90,31,37,83.8,609,130,14,17,82.4,11,11,100.0,6,8,75.0,0,0.1,0.0,1,3,0,0,2
8,Rúben Neves,8.0,pt POR,"CM,DM",25-293,90,38,59,64.4,735,299,16,25,64.0,16,21,76.2,6,11,54.5,0,0.0,0.0,0,2,0,0,3
9,Hugo Bueno,64.0,es ESP,LB,20-104,72,29,36,80.6,372,127,22,24,91.7,5,7,71.4,1,3,33.3,0,0.0,0.0,1,2,0,0,2
10,Toti Gomes,24.0,pt POR,CB,23-349,18,7,10,70.0,88,50,4,5,80.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
11,Max Kilman,23.0,eng ENG,CB,25-222,90,36,48,75.0,678,253,14,16,87.5,19,20,95.0,3,12,25.0,0,0.0,0.0,0,3,0,0,1
12,Nathan Collins,4.0,ie IRL,CB,21-245,90,30,37,81.1,535,170,14,14,100.0,13,13,100.0,2,9,22.2,0,0.0,0.0,0,0,0,0,1
13,Nélson Semedo,22.0,pt POR,RB,29-045,64,20,27,74.1,287,135,13,16,81.3,7,8,87.5,0,2,0.0,0,0.0,0.0,0,2,0,0,2
14,Jonny Castro,19.0,es ESP,"RM,RB",28-303,26,19,25,76.0,267,85,11,16,68.8,8,9,88.9,0,0,,0,0.1,0.1,1,0,1,1,1
15,José Sá,1.0,pt POR,GK,29-348,90,30,38,78.9,644,407,11,11,100.0,13,13,100.0,6,14,42.9,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,331,442,74.9,5394,1970,178,216,82.4,114,134,85.1,28,70,40.0,0,0.6,0.4,8,18,4,2,25
