,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Yoane Wissa,11.0,cd COD,FW,25-121,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
1,Ivan Toney,17.0,eng ENG,FW,25-292,90,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0
2,Mathias Jensen,8.0,dk DEN,CM,26-001,60,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
3,Shandon Baptiste,26.0,gd GRN,CM,23-269,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Christian Nørgaard,6.0,dk DEN,CM,27-298,90,5,3,1,3,1,3,5,60.0,2,0,0,0,4,9,2,0
5,Frank Onyeka,15.0,ng NGA,CM,24-001,79,2,2,0,1,1,1,4,25.0,3,3,1,2,1,3,1,0
6,Vitaly Janelt,27.0,de GER,CM,23-237,11,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
7,Sergi Canós,7.0,es ESP,WB,24-334,53,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0
8,Saman Ghoddos,14.0,ir IRN,WB,28-118,37,4,3,1,3,0,2,2,100.0,0,0,0,0,0,4,1,0
9,Mads Roerslev,30.0,dk DEN,WB,22-192,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,3,0
10,Mads Bech Sørensen,29.0,dk DEN,CB,22-360,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,4,0
11,Pontus Jansson,18.0,se SWE,CB,30-323,90,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,3,0
12,Ethan Pinnock,5.0,jm JAM,CB,28-218,90,4,3,2,2,0,1,1,100.0,0,2,1,1,1,5,3,0
13,Álvaro Fernández,40.0,es ESP,GK,23-264,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,20,15,8,9,3,10,19,52.6,9,13,5,8,8,28,19,0
