,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Bernardo Silva,20.0,pt POR,"FW,LW",26-212,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
1,Phil Foden,47.0,eng ENG,"LW,RM",20-286,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
2,Riyad Mahrez,26.0,dz ALG,RW,30-017,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Ferrán Torres,21.0,es ESP,RW,21-009,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,İlkay Gündoğan,8.0,de GER,LM,30-137,90,2,1,0,1,1,1,2,50.0,1,0,0,0,4,6,1,0
5,Fernandinho,25.0,br BRA,CM,35-310,90,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,3,0
6,Kevin De Bruyne,17.0,be BEL,RM,29-255,71,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
7,Sergio Agüero,10.0,ar ARG,FW,32-281,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Oleksandr Zinchenko,11.0,ua UKR,LB,24-085,80,4,3,1,2,1,1,1,100.0,0,2,0,2,1,5,0,0
9,Benjamin Mendy,22.0,fr FRA,LB,26-236,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
10,Aymeric Laporte,14.0,es ESP,CB,26-287,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0
11,Rúben Dias,3.0,pt POR,CB,23-300,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0
12,Kyle Walker,2.0,eng ENG,RB,30-286,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
13,Ederson,31.0,br BRA,GK,27-205,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,8,5,2,4,2,2,8,25.0,6,10,2,8,8,16,10,0
