,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Marcus Rashford,19.0,eng ENG,"FW,RW",20-005,90,14,28,50.0,198,39,9,12,75.0,3,6,50.0,1,7,14.3,0,0.0,0.0,0,0,0,0,0
1,Romelu Lukaku,9.0,be BEL,FW,24-176,90,11,16,68.8,225,18,6,7,85.7,3,6,50.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2
2,Henrikh Mkhitaryan,22.0,am ARM,AM,28-288,61,19,20,95.0,219,46,10,10,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,1
3,Anthony Martial,11.0,fr FRA,LW,21-335,29,11,15,73.3,99,15,8,11,72.7,2,3,66.7,0,0,,0,0.0,0.0,0,2,0,0,0
4,Nemanja Matić,31.0,rs SRB,"CM,LM",29-096,90,51,63,81.0,1012,257,19,23,82.6,21,23,91.3,9,13,69.2,0,0.0,0.4,0,7,2,1,7
5,Ander Herrera,21.0,es ESP,CM,28-083,90,35,42,83.3,554,155,13,14,92.9,10,11,90.9,5,10,50.0,0,0.0,0.0,0,6,1,0,4
6,Ashley Young,18.0,eng ENG,"WB,LB",32-119,77,31,45,68.9,481,270,18,20,90.0,8,15,53.3,4,5,80.0,0,0.3,0.2,1,4,1,1,1
7,Jesse Lingard,14.0,eng ENG,LB,24-325,13,9,9,100.0,117,69,4,4,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
8,Antonio Valencia,25.0,ec ECU,"WB,RB",32-093,90,50,66,75.8,747,352,28,34,82.4,15,19,78.9,4,9,44.4,0,0.0,0.1,0,4,2,1,3
9,Phil Jones,4.0,eng ENG,CB,25-257,61,20,23,87.0,296,87,11,11,100.0,7,7,100.0,1,4,25.0,0,0.0,0.0,0,3,0,0,1
10,Marouane Fellaini,27.0,be BEL,RM,29-348,29,10,16,62.5,121,47,7,11,63.6,2,3,66.7,0,1,0.0,0,0.1,0.1,2,2,0,0,1
11,Chris Smalling,12.0,eng ENG,CB,27-348,90,24,27,88.9,540,137,5,5,100.0,14,16,87.5,5,5,100.0,0,0.0,0.0,0,2,1,0,3
12,Eric Bailly,3.0,ci CIV,CB,23-207,90,31,40,77.5,589,162,12,16,75.0,13,14,92.9,5,9,55.6,0,0.1,0.0,1,4,1,0,1
13,David de Gea,1.0,es ESP,GK,26-363,90,18,39,46.2,701,630,2,2,100.0,4,4,100.0,12,33,36.4,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,334,449,74.4,5899,2284,152,180,84.4,107,132,81.1,50,100,50.0,0,0.5,1.0,4,41,8,3,24
