,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Rodrigo,19.0,es ESP,FW,32-047,64,20,18,2,0,0,0,0,0,0,0,0,0,13,0,0
1,Patrick Bamford,9.0,eng ENG,FW,29-229,26,8,7,1,0,1,0,0,0,0,0,0,0,3,0,0
2,Jack Harrison,11.0,eng ENG,LW,26-153,79,26,24,1,1,0,0,2,0,0,0,0,0,12,1,1
3,Degnand Gnonto,29.0,it ITA,LW,19-168,11,9,9,0,0,0,0,0,0,0,0,0,0,7,0,1
4,Crysencio Summerville,10.0,nl NED,"RW,AM",21-174,90,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0
5,Brenden Aaronson,7.0,us USA,AM,22-182,64,14,13,1,1,1,0,2,0,0,0,0,0,11,0,0
6,Luis Sinisterra,23.0,co COL,RW,23-309,26,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0
7,Weston McKennie,28.0,us USA,DM,24-237,79,21,20,0,0,0,0,0,0,0,0,0,0,12,1,1
8,Adam Forshaw,4.0,eng ENG,DM,31-196,11,8,8,0,0,0,1,0,0,0,0,0,0,7,0,0
9,Marc Roca,8.0,es ESP,DM,26-147,90,52,43,9,3,0,1,9,0,6,4,2,0,37,0,0
10,Maximilian Wöber,39.0,at AUT,LB,25-077,90,60,52,8,0,0,0,4,8,0,0,0,0,33,0,2
11,Liam Cooper,6.0,sct SCO,CB,31-235,90,54,52,2,2,0,0,1,0,0,0,0,0,45,0,0
12,Robin Koch,5.0,de GER,CB,26-279,90,50,47,3,3,0,0,0,0,0,0,0,0,37,0,1
13,Rasmus Nissen,25.0,dk DEN,RB,25-285,90,38,34,4,0,0,1,1,4,0,0,0,0,29,0,0
14,Illan Meslier,1.0,fr FRA,GK,23-051,90,36,30,6,3,0,0,0,0,0,0,0,0,28,0,0
15,15 Players,,,,,990,432,393,37,13,2,3,19,12,6,4,2,0,303,2,6
