,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,20.0,nz NZL,FW,30-063,90,0,0,0,3,1,1,1,0,0,0,0,0,4,12,8,60.0
1,Allan Saint-Maximin,10.0,fr FRA,LW,24-333,90,0,0,0,0,3,0,1,1,0,0,0,0,4,0,0,
2,Ryan Fraser,21.0,sct SCO,RW,27-349,81,0,0,0,0,3,0,1,0,0,0,0,0,2,0,5,0.0
3,Jacob Murphy,23.0,eng ENG,RW,26-349,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4,Joelinton,7.0,br BRA,LM,25-178,90,0,0,0,3,0,0,0,2,1,0,0,0,6,3,1,75.0
5,Jonjo Shelvey,8.0,eng ENG,CM,29-346,90,1,0,0,1,0,0,0,2,0,0,0,0,12,1,1,50.0
6,Joe Willock,28.0,eng ENG,RM,22-172,89,0,0,0,3,3,0,0,1,2,0,0,0,7,0,3,0.0
7,Bruno Guimarães,39.0,br BRA,RM,24-084,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
8,Matt Targett,13.0,eng ENG,LB,26-143,90,0,0,0,0,1,0,1,2,0,0,0,0,5,2,1,66.7
9,Fabian Schär,5.0,ch SUI,CB,30-050,90,1,0,0,1,0,0,0,3,0,0,0,0,7,3,3,50.0
10,Jamaal Lascelles,6.0,eng ENG,CB,28-089,90,0,0,0,1,0,0,0,5,0,0,0,1,3,9,1,90.0
11,Kieran Trippier,15.0,eng ENG,RB,31-142,89,0,0,0,0,1,0,10,1,2,0,0,0,5,0,0,
12,Javier Manquillo,19.0,es ESP,RB,27-279,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
13,Martin Dúbravka,1.0,sk SVK,GK,33-024,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,13,12,1,14,17,7,0,0,1,58,30,23,56.6
