,num,joueur
0,,Tony Hibbert
1,,Leighton Baines
2,,Leon Osman
3,,Phil Neville
4,,Royston Drenthe
5,,Phil Jagielka
6,,John Heitinga
7,,Sylvain Distin
8,,Louis Saha
9,,
10,,Ján Mucha
