,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Bobby Reid,14.0,jm JAM,"FW,RW,AM",30-016,90,6,8,75.0,83,27,2,3,66.7,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
1,Willian,20.0,br BRA,"LW,RW",34-193,90,14,19,73.7,271,71,6,7,85.7,5,7,71.4,3,4,75.0,0,0.0,0.0,1,2,0,0,0
2,Harry Wilson,8.0,wls WAL,RW,25-333,61,9,12,75.0,122,17,6,6,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
3,Carlos Vinícius,30.0,br BRA,FW,27-330,29,2,3,66.7,46,21,0,1,0.0,2,2,100.0,0,0,,1,0.1,0.0,1,2,0,0,1
4,Andreas Pereira,18.0,br BRA,AM,27-048,81,16,22,72.7,243,83,8,10,80.0,6,8,75.0,1,3,33.3,0,0.0,0.1,1,2,0,0,3
5,Manor Solomon,11.0,il ISR,LW,23-209,9,6,6,100.0,45,22,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,2
6,João Palhinha,26.0,pt POR,DM,27-224,90,23,27,85.2,313,43,15,17,88.2,6,8,75.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1
7,Harrison Reed,6.0,eng ENG,DM,28-022,90,16,22,72.7,287,79,8,10,80.0,6,9,66.7,2,3,66.7,0,0.0,0.0,0,0,0,0,2
8,Antonee Robinson,33.0,us USA,LB,25-194,90,26,37,70.3,458,244,11,17,64.7,9,11,81.8,4,7,57.1,0,0.1,0.1,1,1,2,2,1
9,Tim Ream,13.0,us USA,CB,35-136,90,32,41,78.0,718,219,9,9,100.0,17,21,81.0,6,9,66.7,0,0.0,0.0,0,3,0,0,2
10,Issa Diop,31.0,fr FRA,CB,26-040,90,44,50,88.0,899,214,11,11,100.0,29,30,96.7,4,9,44.4,0,0.0,0.0,0,1,0,0,1
11,Kenny Tete,2.0,nl NED,RB,27-132,90,19,35,54.3,257,49,11,17,64.7,8,12,66.7,0,4,0.0,0,0.0,0.0,0,1,0,0,0
12,Bernd Leno,17.0,de GER,GK,30-351,90,35,55,63.6,943,532,4,4,100.0,22,22,100.0,9,29,31.0,0,0.0,0.0,0,1,0,0,0
13,13 Players,,,,,990,248,337,73.6,4685,1621,95,116,81.9,115,137,83.9,30,70,42.9,1,0.3,0.2,4,15,2,2,14
