,num,joueur
0,1,Tom Heaton
1,2,Matthew Lowton
2,5,Michael Keane
3,6,Ben Mee
4,7,Andre Gray
5,10,Ashley Barnes
6,13,Jeff Hendrick
7,19,Joey Barton
8,21,George Boyd
9,23,Stephen Ward
10,37,Scott Arfield
