,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Marcus Rashford,10.0,eng ENG,"FW,LW",25-209,76,22,20,1,0,0,0,0,0,0,0,0,0,19,1,1
1,Wout Weghorst,27.0,nl NED,CM,30-294,14,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
2,Alejandro Garnacho,49.0,ar ARG,LW,18-331,66,23,23,0,0,0,0,0,0,0,0,0,0,19,0,0
3,Anthony Martial,9.0,fr FRA,"FW,LW",27-174,24,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
4,Jadon Sancho,25.0,eng ENG,"RW,LW",23-064,90,34,33,1,0,0,0,1,0,1,0,0,0,30,0,0
5,Bruno Fernandes,8.0,pt POR,"AM,CM,RW",28-262,83,48,41,7,2,0,0,7,0,4,1,2,0,28,0,1
6,Facundo Pellistri,28.0,uy URU,RW,21-159,7,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
7,Fred,17.0,br BRA,DM,30-084,65,51,50,1,1,1,0,0,0,0,0,0,0,42,0,1
8,Christian Eriksen,14.0,dk DEN,"CM,DM",31-103,25,16,16,0,0,0,0,1,0,0,0,0,0,14,0,1
9,Casemiro,18.0,br BRA,DM,31-094,66,50,50,0,0,1,0,0,0,0,0,0,0,40,0,2
10,Scott McTominay,39.0,sct SCO,"CM,DM",26-171,24,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
11,Tyrell Malacia,12.0,nl NED,LB,23-284,90,49,44,5,1,0,0,0,4,0,0,0,0,47,0,0
12,Victor Lindelöf,2.0,se SWE,CB,28-315,90,63,58,5,1,0,0,0,1,0,0,0,0,60,0,0
13,Harry Maguire,5.0,eng ENG,CB,30-084,90,61,61,0,0,0,0,0,0,0,0,0,0,50,0,1
14,Diogo Dalot,20.0,pt POR,RB,24-071,90,44,40,4,1,0,0,3,3,0,0,0,0,36,0,1
15,David de Gea,1.0,es ESP,GK,32-202,90,30,21,9,3,0,0,0,0,0,0,0,0,23,0,0
16,16 Players,,,,,990,516,482,33,9,2,0,12,8,5,1,2,0,428,1,8
