,num,joueur
0,1,Mathew Ryan
1,3,Gaëtan Bong
2,5,Lewis Dunk
3,7,Beram Kayal
4,13,Pascal Groß
5,17,Glenn Murray
6,19,José Izquierdo
7,21,Ezequiel Schelotto
8,22,Shane Duffy
9,24,Davy Pröpper
10,25,Jürgen Locadia
