,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Emmanuel Dennis,25.0,ng NGA,FW,24-355,78,2,1,0,1,1,0,0,,0,2,0,2,0,2,1,0
1,Taiwo Awoniyi,9.0,ng NGA,FW,25-085,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Brennan Johnson,20.0,wls WAL,"FW,RW",21-166,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
3,Morgan Gibbs-White,10.0,eng ENG,"AM,RB",22-282,90,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
4,Cheikhou Kouyaté,21.0,sn SEN,LM,32-319,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
5,Lewis O'Brien,14.0,eng ENG,"LM,DM,CM",24-022,25,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
6,Remo Freuler,23.0,ch SUI,CM,30-204,78,1,0,1,0,0,0,1,0.0,1,2,0,2,1,2,1,0
7,Jesse Lingard,11.0,eng ENG,"LW,LM",29-325,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Ryan Yates,22.0,eng ENG,"RM,DM",24-349,90,3,3,1,2,0,1,2,50.0,1,0,0,0,0,3,2,0
9,Neco Williams,7.0,wls WAL,LB,21-206,90,6,5,3,3,0,2,3,66.7,1,1,0,1,2,8,1,0
10,Scott McKenna,26.0,sct SCO,CB,25-358,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,6,0
11,Steve Cook,3.0,eng ENG,CB,31-200,89,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0
12,Sam Surridge,16.0,eng ENG,LW,24-100,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,Serge Aurier,24.0,ci CIV,"RB,CB",29-316,90,3,0,2,1,0,1,1,100.0,0,1,0,1,1,4,2,0
14,Dean Henderson,1.0,eng ENG,GK,25-238,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,18,11,8,8,2,5,9,55.6,4,9,1,8,5,23,20,0
