,num,joueur
0,,Adam Federici
1,,Pavel Pogrebnyak
2,,Jimmy Kébé
3,,Kaspars Gorkšs
4,,Nicky Shorey
5,,Shaun Cummings
6,,Jay Tabb
7,,Noel Hunt
8,,Mikele Leigertwood
9,,Jobi McAnuff
10,,Adrian Mariappa
