,num,joueur
0,3,Kieran Gibbs
1,4,Hal Robson-Kanu
2,5,Claudio Yacob
3,6,Jonny Evans
4,8,Jake Livermore
5,9,Salomón Rondón
6,14,James McClean
7,20,Grzegorz Krychowiak
8,26,Ahmed Hegazi
9,,
10,13,Boaz Myhill
