,num,joueur
0,,Adam le Fondre
1,,Pavel Pogrebnyak
2,,Kaspars Gorkšs
3,,Nicky Shorey
4,,Garath McCleary
5,,Mikele Leigertwood
6,,Chris Gunter
7,,Jobi McAnuff
8,,Alex Pearce
9,,
10,,Stuart Taylor
