,num,joueur
0,,Maynor Figueroa
1,,Stephen Quinn
2,,Shane Long
3,,David Meyler
4,,Ahmed Elmohamady
5,,Curtis Davies
6,,Alex Bruce
7,,George Boyd
8,,Liam Rosenior
9,,
10,,Steve Harper
