,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Sergio Agüero,10.0,ar ARG,FW,30-338,86,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Gabriel Jesus,33.0,br BRA,FW,22-033,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Raheem Sterling,7.0,eng ENG,"LW,RW",24-149,90,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
3,Bernardo Silva,20.0,pt POR,"RW,RM",24-269,90,2,2,1,1,0,2,3,66.7,1,1,0,1,0,2,0,0
4,David Silva,21.0,es ESP,LM,33-118,89,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,2,0
5,John Stones,5.0,eng ENG,LM,24-343,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,İlkay Gündoğan,8.0,de GER,CM,28-194,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0
7,Phil Foden,47.0,eng ENG,RM,18-343,55,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0
8,Leroy Sané,19.0,de GER,LW,23-115,35,1,0,0,0,1,0,0,,0,0,0,0,1,2,0,0
9,Oleksandr Zinchenko,35.0,ua UKR,LB,22-142,90,5,2,2,2,1,4,6,66.7,2,5,2,3,3,8,1,0
10,Aymeric Laporte,14.0,es ESP,CB,24-344,90,2,0,0,2,0,2,3,66.7,1,0,0,0,1,3,2,0
11,Vincent Kompany,4.0,be BEL,CB,33-026,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0
12,Kyle Walker,2.0,eng ENG,RB,28-343,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0
13,Ederson,31.0,br BRA,GK,25-262,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,6,6,6,2,10,21,47.6,11,7,3,4,13,27,11,0
