,num,joueur
0,1,David Raya
1,3,Rico Henry
2,5,Ethan Pinnock
3,6,Christian Nørgaard
4,8,Mathias Jensen
5,16,Ben Mee
6,17,Ivan Toney
7,18,Pontus Jansson
8,19,Bryan Mbeumo
9,24,Mikkel Damsgaard
10,30,Mads Roerslev
