,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Álvaro Morata,9.0,es ESP,FW,24-321,90,22,19,2,0,0,1,2,0,0,0,0,0,16,1,1
1,Cesc Fàbregas,4.0,es ESP,AM,30-128,77,53,45,8,0,2,0,7,0,8,2,3,0,36,0,3
2,Eden Hazard,10.0,be BEL,AM,26-245,13,16,14,2,1,0,0,0,0,1,0,0,0,13,0,1
3,Pedro,11.0,es ESP,AM,30-043,62,24,24,0,0,0,0,1,0,0,0,0,0,18,0,3
4,Willian,22.0,br BRA,AM,29-031,28,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0
5,Tiemoué Bakayoko,14.0,fr FRA,CM,23-023,90,64,63,0,0,0,1,0,0,0,0,0,0,51,1,0
6,N'Golo Kanté,7.0,fr FRA,CM,26-164,90,62,62,0,0,0,1,0,0,0,0,0,0,53,0,0
7,Marcos Alonso,3.0,es ESP,WB,26-255,90,62,49,12,0,0,1,6,12,0,0,0,0,48,1,2
8,Victor Moses,15.0,ng NGA,WB,26-271,73,27,25,2,0,0,0,3,2,0,0,0,0,22,0,2
9,Davide Zappacosta,21.0,it ITA,WB,25-090,17,13,11,2,0,0,0,1,2,0,0,0,0,10,0,1
10,Antonio Rüdiger,2.0,de GER,CB,24-190,90,53,52,1,1,0,1,0,0,0,0,0,0,48,0,1
11,David Luiz,30.0,br BRA,CB,30-140,90,56,50,6,6,0,1,0,0,0,0,0,0,52,0,0
12,César Azpilicueta,28.0,es ESP,CB,28-012,90,72,70,2,1,0,0,1,1,0,0,0,0,61,0,1
13,Thibaut Courtois,13.0,be BEL,GK,25-121,90,34,25,9,1,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,570,520,47,11,2,6,21,17,9,2,3,0,462,3,15
