,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,32-121,90,0,0,0,0,2,1,0,0,15,0,0,0,0.1,0.1,0.0,2,0,6,8,75.0,2,8,4,1,1
1,James Maddison,10.0,eng ENG,LM,22-170,83,0,0,0,0,1,0,0,0,34,0,0,2,0.0,0.0,0.1,4,0,19,26,73.1,3,19,0,3,3
2,Harvey Barnes,19.0,eng ENG,LM,21-154,7,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.1,1,0,7,8,87.5,0,7,1,2,1
3,Hamza Choudhury,38.0,eng ENG,CM,21-223,90,0,0,0,0,1,0,0,0,48,4,1,1,0.0,0.0,0.0,0,0,35,40,87.5,4,30,0,0,0
4,Youri Tielemans,21.0,be BEL,CM,22-005,90,0,0,0,0,3,1,0,0,41,1,1,0,0.1,0.1,0.0,1,0,28,35,80.0,4,33,1,2,2
5,Marc Albrighton,11.0,eng ENG,RM,29-175,75,0,0,0,0,0,0,0,0,44,2,3,2,0.0,0.0,0.0,2,0,21,33,63.6,2,30,5,5,1
6,Danny Simpson,2.0,eng ENG,RB,32-128,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,5,0,0,0
7,Wilfred Ndidi,25.0,ng NGA,DM,22-147,65,0,0,0,0,1,0,0,0,60,1,4,2,0.1,0.1,0.0,0,0,42,50,84.0,3,45,0,0,0
8,Shinji Okazaki,20.0,jp JPN,FW,33-026,25,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,1,6,0,0,0
9,Ben Chilwell,3.0,eng ENG,LB,22-142,90,0,0,0,0,1,1,0,0,68,1,3,2,0.0,0.0,0.1,3,0,37,53,69.8,6,47,4,5,4
10,Harry Maguire,15.0,eng ENG,CB,26-068,90,0,0,0,0,0,0,0,0,79,1,1,1,0.0,0.0,0.0,0,0,68,68,100.0,4,60,0,1,1
11,Jonny Evans,6.0,nir NIR,CB,31-129,90,0,0,0,0,0,0,0,0,76,2,0,2,0.0,0.0,0.0,0,0,64,64,100.0,0,58,0,0,0
12,Ricardo Pereira,14.0,pt POR,"RB,RM",25-218,90,0,0,0,0,0,0,0,0,70,3,6,1,0.0,0.0,0.0,0,0,55,61,90.2,3,49,4,5,4
13,Kasper Schmeichel,1.0,dk DEN,GK,32-188,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,27,0,0,0
14,14 Players,,,,,990,0,0,0,0,9,3,0,0,603,16,19,14,0.4,0.4,0.3,13,0,423,499,84.8,32,424,19,24,17
