,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jamie Vardy,9.0,eng ENG,FW,32-121,90,15,1,3,2,10,6,15,1,1,100.0,0,0.0,8,116,71,4,1,4,1,1,8,3
1,James Maddison,10.0,eng ENG,LM,22-170,83,34,0,4,13,17,2,34,3,3,100.0,0,0.0,19,112,63,0,0,0,2,1,22,3
2,Harvey Barnes,19.0,eng ENG,LM,21-154,7,10,0,0,6,4,1,10,2,1,50.0,1,50.0,7,45,24,1,0,1,0,0,8,3
3,Hamza Choudhury,38.0,eng ENG,CM,21-223,90,48,3,12,26,10,0,48,0,0,,0,,30,129,52,0,0,0,2,0,29,1
4,Youri Tielemans,21.0,be BEL,CM,22-005,90,41,0,8,14,19,1,41,2,2,100.0,0,0.0,33,102,71,1,0,0,1,0,34,3
5,Marc Albrighton,11.0,eng ENG,RM,29-175,75,44,1,10,17,17,2,44,5,1,20.0,4,80.0,30,227,72,5,1,0,2,0,34,9
6,Danny Simpson,2.0,eng ENG,RB,32-128,15,7,2,3,2,2,0,7,0,0,,0,,5,4,4,0,0,0,0,0,4,0
7,Wilfred Ndidi,25.0,ng NGA,DM,22-147,65,60,1,24,30,7,1,60,0,0,,0,,45,225,53,0,1,0,4,0,43,2
8,Shinji Okazaki,20.0,jp JPN,FW,33-026,25,7,0,1,5,1,0,7,0,0,,0,,6,13,3,0,0,0,1,2,8,1
9,Ben Chilwell,3.0,eng ENG,LB,22-142,90,68,4,22,26,20,1,68,5,4,80.0,1,20.0,47,334,219,4,3,1,4,0,43,5
10,Harry Maguire,15.0,eng ENG,CB,26-068,90,79,12,51,28,1,0,79,1,1,100.0,0,0.0,60,285,103,0,1,0,0,0,59,0
11,Jonny Evans,6.0,nir NIR,CB,31-129,90,76,12,52,24,1,1,76,0,0,,0,,58,234,120,0,0,0,2,0,59,0
12,Ricardo Pereira,14.0,pt POR,"RB,RM",25-218,90,70,1,26,34,11,0,70,5,4,80.0,1,20.0,49,192,119,4,2,0,1,1,45,2
13,Kasper Schmeichel,1.0,dk DEN,GK,32-188,90,44,44,44,0,0,0,44,0,0,,0,,27,118,76,0,0,0,0,0,26,0
14,14 Players,,,,,990,603,81,260,227,120,15,603,24,17,70.8,7,29.2,424,2136,1050,19,9,6,20,5,422,32
