,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Shane Long,7.0,ie IRL,FW,33-339,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
1,Dan Nlundulu,40.0,eng ENG,FW,21-325,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Che Adams,10.0,sct SCO,FW,24-166,90,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,3,0
3,Theo Walcott,32.0,eng ENG,LM,31-285,90,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0
4,Ibrahima Diallo,27.0,fr FRA,CM,21-293,90,3,2,1,2,0,1,1,100.0,0,0,0,0,2,5,0,0
5,James Ward-Prowse,8.0,eng ENG,CM,26-055,90,3,1,2,1,0,3,6,50.0,3,2,0,2,3,6,2,0
6,Stuart Armstrong,17.0,sct SCO,RM,28-271,89,3,2,1,2,0,2,4,50.0,2,0,0,0,1,4,1,0
7,Moussa Djenepo,12.0,ml MLI,"LM,RM",22-194,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Ryan Bertrand,3.0,eng ENG,LB,31-143,90,8,3,2,4,2,3,4,75.0,1,2,0,2,3,11,1,0
9,Jack Stephens,5.0,eng ENG,CB,26-334,90,3,0,1,2,0,2,4,50.0,2,1,1,0,5,8,1,0
10,Jan Bednarek,35.0,pl POL,CB,24-258,90,1,0,0,1,0,0,0,,0,3,3,0,0,1,8,0
11,Kyle Walker-Peters,2.0,eng ENG,RB,23-257,90,11,8,8,3,0,3,4,75.0,1,1,1,0,3,14,2,0
12,Alex McCarthy,1.0,eng ENG,GK,31-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,34,17,15,16,3,15,27,55.6,12,10,5,5,19,53,19,0
