,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-145,76,15,10,5,0,0,0,0,0,0,0,0,0,11,0,0
1,Josh Sargent,24.0,us USA,FW,21-182,14,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
2,Milot Rashica,17.0,xk KVX,LW,25-054,90,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0
3,Todd Cantwell,14.0,eng ENG,RW,23-175,90,25,22,3,2,1,0,0,1,0,0,0,0,23,0,0
4,Lukas Rupp,7.0,de GER,LM,30-225,45,18,16,2,2,0,0,0,0,0,0,0,0,17,0,0
5,Kenny McLean,23.0,sct SCO,LM,29-225,45,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
6,Billy Gilmour,8.0,sct SCO,CM,20-071,90,58,56,2,1,0,1,2,0,1,1,0,0,52,0,0
7,Pierre Lees-Melou,20.0,fr FRA,RM,28-088,90,32,31,1,0,0,0,1,1,0,0,0,0,26,0,1
8,Dimitris Giannoulis,30.0,gr GRE,LB,25-308,45,22,20,1,0,0,0,1,1,0,0,0,0,18,1,0
9,Bali Mumba,26.0,eng ENG,LB,19-317,45,10,9,0,0,1,0,0,0,0,0,0,0,7,1,0
10,Ben Gibson,4.0,eng ENG,CB,28-218,90,42,39,3,3,0,0,0,0,0,0,0,0,40,0,0
11,Grant Hanley,5.0,sct SCO,CB,29-274,90,43,39,4,4,0,0,0,0,0,0,0,0,42,0,0
12,Max Aarons,2.0,eng ENG,RB,21-229,90,35,27,7,0,1,0,1,7,0,0,0,0,26,1,2
13,Tim Krul,1.0,nl NED,GK,33-140,90,57,45,12,3,0,0,0,0,0,0,0,0,40,0,0
14,14 Players,,,,,990,389,345,41,15,3,1,6,10,1,1,0,0,326,3,3
