,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Alexandre Lacazette,9.0,fr FRA,FW,27-218,74,24,22,2,0,1,0,0,0,0,0,0,0,16,0,1
1,Aaron Ramsey,8.0,wls WAL,RW,28-006,16,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
2,Pierre-Emerick Aubameyang,14.0,ga GAB,"AM,RW,FW",29-197,90,41,40,0,0,0,0,3,0,0,0,0,0,23,1,3
3,Alex Iwobi,17.0,ng NGA,"AM,LW",22-243,82,39,38,1,1,0,1,2,0,0,0,0,0,28,0,1
4,Bukayo Saka,87.0,eng ENG,LW,17-118,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Granit Xhaka,34.0,ch SUI,CM,26-096,90,80,72,8,2,2,0,8,0,6,0,3,0,64,0,0
6,Mattéo Guendouzi,29.0,fr FRA,"LM,CM",19-262,90,47,46,1,1,2,1,2,0,0,0,0,0,36,0,2
7,Sead Kolašinac,31.0,ba BIH,"LB,WB",25-195,90,78,66,12,0,0,0,0,12,0,0,0,0,63,0,4
8,Ainsley Maitland-Niles,15.0,eng ENG,"RB,WB",21-125,90,68,51,17,3,0,0,1,14,0,0,0,0,58,0,1
9,Laurent Koscielny,6.0,fr FRA,CB,33-113,90,66,62,3,3,0,0,0,0,0,0,0,0,58,1,1
10,Sokratis Papastathopoulos,5.0,gr GRE,CB,30-206,90,43,41,2,2,0,0,0,0,0,0,0,0,36,0,0
11,Shkodran Mustafi,20.0,de GER,CB,26-259,45,26,26,0,0,0,0,0,0,0,0,0,0,18,0,0
12,Lucas Torreira,11.0,uy URU,RM,22-324,45,27,24,2,0,1,0,0,0,2,0,0,0,23,1,0
13,Bernd Leno,19.0,de GER,GK,26-303,90,48,35,12,4,0,0,0,0,0,0,0,0,30,1,0
14,14 Players,,,,,990,597,533,60,16,6,2,16,26,8,0,3,0,463,4,13
