,num,joueur
0,,Adam Federici
1,,Jobi McAnuff
2,,Ian Harte
3,,Pavel Pogrebnyak
4,,Jimmy Kébé
5,,Adrian Mariappa
6,,Jem Karacan
7,,Stephen Kelly
8,,Mikele Leigertwood
9,,Hope Akpan
10,,Sean Morrison
