,num,joueur
0,,Leon Britton
1,,Ashley Williams
2,,Michu
3,,Chico Flores
4,,Danny Graham
5,,Nathan Dyer
6,,Wayne Routledge
7,,Jonathan de Guzmán
8,,Àngel Rangel
9,,
10,,Gerhard Tremmel
