,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Adam Armstrong,9.0,eng ENG,"FW,AM",24-228,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Che Adams,10.0,sct SCO,FW,25-075,63,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
2,Armando Broja,18.0,al ALB,FW,20-016,27,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
3,Nathan Redmond,11.0,eng ENG,LM,27-204,63,1,0,1,0,0,0,2,0.0,2,1,0,1,2,3,0,0
4,Moussa Djenepo,19.0,ml MLI,"WB,LM",23-103,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
5,James Ward-Prowse,8.0,eng ENG,CM,26-329,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0
6,Oriol Romeu,6.0,es ESP,"CM,CB",30-002,90,1,1,0,1,0,1,2,50.0,1,1,0,1,3,4,1,0
7,Mohamed Elyounoussi,24.0,no NOR,"RM,CM",27-053,90,1,1,0,1,0,0,1,0.0,1,3,0,3,0,1,1,0
8,Kyle Walker-Peters,2.0,eng ENG,LB,24-166,73,2,2,0,1,1,1,2,50.0,1,1,0,1,1,3,1,0
9,Shane Long,7.0,ie IRL,AM,34-247,17,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
10,Mohammed Salisu,22.0,gh GHA,CB,22-162,90,2,1,2,0,0,1,2,50.0,1,0,0,0,2,4,1,0
11,Jan Bednarek,35.0,pl POL,CB,25-167,90,2,2,1,0,1,1,2,50.0,1,1,1,0,1,3,4,0
12,Valentino Livramento,21.0,eng ENG,"RB,WB",18-318,90,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0
13,Alex McCarthy,1.0,eng ENG,GK,31-297,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,9,5,6,2,6,14,42.9,8,11,2,9,11,24,10,0
