,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Chris Wood,11.0,nz NZL,FW,26-269,83,25,23,2,0,0,0,0,0,0,0,0,0,14,0,1
1,Matěj Vydra,27.0,cz CZE,AM,26-124,7,4,3,1,0,0,0,0,0,1,0,0,0,2,0,0
2,Jeff Hendrick,13.0,ie IRL,FW,26-214,57,28,27,1,0,0,0,0,0,0,0,0,0,26,0,0
3,Sam Vokes,9.0,wls WAL,"FW,RW",28-316,33,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
4,Dwight McNeil,31.0,eng ENG,LM,18-284,79,45,40,4,3,2,0,7,0,1,1,0,0,33,1,0
5,Ashley Barnes,10.0,eng ENG,"FW,LW",28-307,11,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
6,Jack Cork,4.0,eng ENG,"CM,LM",29-069,90,56,56,0,0,0,0,1,0,0,0,0,0,49,0,1
7,Ashley Westwood,18.0,eng ENG,CM,28-154,90,71,68,3,3,0,2,1,0,0,0,0,0,59,0,0
8,Aaron Lennon,25.0,eng ENG,RM,31-139,90,25,25,0,0,0,0,2,0,0,0,0,0,19,0,2
9,Charlie Taylor,3.0,eng ENG,LB,24-349,90,57,55,2,0,0,0,8,2,0,0,0,0,43,0,1
10,Ben Mee,6.0,eng ENG,CB,28-346,90,35,34,1,1,0,0,0,0,0,0,0,0,31,0,0
11,James Tarkowski,5.0,eng ENG,CB,25-287,90,35,35,0,0,0,2,0,0,0,0,0,0,27,0,0
12,Phil Bardsley,26.0,sct SCO,RB,33-066,90,57,44,13,0,0,0,3,13,0,0,0,0,44,0,2
13,Joe Hart,20.0,eng ENG,GK,31-136,90,33,18,15,7,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,484,441,42,14,2,4,23,15,2,1,0,0,376,1,7
