,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Solanke,9.0,eng ENG,"FW,AM",25-248,90,25,24,1,0,1,0,0,0,0,0,0,0,21,0,0
1,Jaidon Anthony,32.0,eng ENG,LW,23-170,90,36,35,1,0,0,0,3,0,1,1,0,0,28,0,0
2,David Brooks,7.0,wls WAL,RW,25-316,55,20,20,0,0,0,0,1,0,0,0,0,0,17,0,2
3,Kieffer Moore,21.0,wls WAL,FW,30-285,35,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
4,Ryan Christie,10.0,sct SCO,"AM,RW",28-087,65,26,26,0,0,0,0,1,0,0,0,0,0,22,0,0
5,Dango Ouattara,11.0,bf BFA,RW,21-098,25,14,13,1,0,1,1,1,1,0,0,0,0,9,0,0
6,Jefferson Lerma,8.0,co COL,DM,28-207,90,57,55,2,1,0,1,0,1,0,0,0,0,52,0,1
7,Lewis Cook,4.0,eng ENG,DM,26-106,90,48,45,3,0,0,0,3,0,2,2,0,0,40,0,0
8,Lloyd Kelly,5.0,eng ENG,LB,24-226,90,47,41,6,3,0,1,1,3,0,0,0,0,39,0,1
9,Marcos Senesi,25.0,ar ARG,CB,26-010,90,65,64,1,1,0,1,0,0,0,0,0,0,56,0,0
10,Illia Zabarnyi,27.0,ua UKR,CB,20-261,90,56,56,0,0,0,0,0,0,0,0,0,0,53,0,0
11,Adam Smith,15.0,eng ENG,RB,32-021,65,25,21,4,0,0,0,3,4,0,0,0,0,21,0,1
12,Matías Viña,18.0,uy URU,RB,25-192,25,17,15,2,0,0,0,0,2,0,0,0,0,14,0,2
13,Neto,13.0,br BRA,GK,33-305,90,45,33,12,3,0,0,0,0,0,0,0,0,32,0,0
14,14 Players,,,,,990,487,454,33,8,2,4,13,11,3,3,0,0,407,0,7
