,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Neal Maupay,20.0,fr FRA,FW,26-056,83,15,12,3,0,0,0,0,0,0,0,0,0,11,0,2
1,Salomón Rondón,33.0,ve VEN,FW,33-023,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Demarai Gray,11.0,jm JAM,"LW,LM,RW",26-103,90,29,23,6,3,0,0,11,1,2,2,0,0,18,0,1
3,Anthony Gordon,10.0,eng ENG,RW,21-227,66,11,11,0,0,0,0,1,0,0,0,0,0,8,0,1
4,Dwight McNeil,7.0,eng ENG,"RM,LW",22-321,24,17,13,4,0,0,0,5,1,3,3,0,0,11,0,0
5,Amadou Onana,8.0,be BEL,"LM,CM",21-054,90,34,34,0,0,0,0,1,0,0,0,0,0,25,0,0
6,Idrissa Gana Gueye,27.0,sn SEN,CM,33-013,75,28,27,1,1,0,0,1,0,0,0,0,0,23,0,1
7,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-207,15,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
8,Alex Iwobi,17.0,ng NGA,"RM,RB",26-159,90,52,50,2,0,0,0,6,2,0,0,0,0,34,0,1
9,Vitaliy Mykolenko,19.0,ua UKR,LB,23-133,90,46,40,6,2,0,0,2,4,0,0,0,0,38,0,0
10,James Tarkowski,2.0,eng ENG,CB,29-324,90,53,53,0,0,0,0,0,0,0,0,0,0,41,0,0
11,Conor Coady,30.0,eng ENG,CB,29-226,90,53,52,0,0,0,0,0,0,0,0,0,0,42,1,0
12,Séamus Coleman,23.0,ie IRL,RB,33-363,74,29,22,7,2,0,0,1,5,0,0,0,0,24,0,0
13,James Garner,37.0,eng ENG,CM,21-210,16,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
14,Jordan Pickford,1.0,eng ENG,GK,28-216,90,47,29,18,9,0,0,0,0,0,0,0,0,34,0,0
15,15 Players,,,,,990,423,375,47,17,0,0,28,13,5,5,0,0,317,1,6
