,num,joueur
0,4,Jack Cork
1,5,James Tarkowski
2,6,Ben Mee
3,11,Chris Wood
4,13,Jeff Hendrick
5,16,Steven Defour
6,17,Jóhann Berg Guðmundsson
7,26,Phil Bardsley
8,37,Scott Arfield
9,,
10,22,Anders Lindegaard
