,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Patrick Bamford,9.0,eng ENG,FW,27-133,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1,Raphinha,18.0,br BRA,LM,24-033,74,1,0,0,1,0,1,5,20.0,4,1,0,1,0,1,0,0
2,Ian Carlo Poveda,7.0,eng ENG,RM,20-342,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Mateusz Klich,43.0,pl POL,"CM,DM",30-217,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Rodrigo,20.0,es ESP,CM,29-316,61,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
5,Tyler Roberts,11.0,wls WAL,CM,22-004,29,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
6,Jack Harrison,22.0,eng ENG,"RM,LM",24-057,90,1,1,0,0,1,1,1,100.0,0,2,0,2,1,2,2,0
7,Pascal Struijk,21.0,nl NED,"DM,CB",21-158,90,4,3,3,1,0,1,2,50.0,1,1,0,1,2,6,0,0
8,Ezgjan Alioski,10.0,mk MKD,LB,28-339,66,3,1,1,1,1,2,3,66.7,1,0,0,0,0,3,2,1
9,Pablo Hernández,19.0,es ESP,CM,35-280,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Liam Cooper,6.0,sct SCO,CB,29-139,90,1,1,0,1,0,0,1,0.0,1,1,1,0,6,7,5,0
11,Luke Ayling,2.0,eng ENG,"CB,RB",29-144,90,1,0,1,0,0,0,0,,0,2,1,1,0,1,4,0
12,Stuart Dallas,15.0,nir NIR,"RB,LB",29-272,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0
13,Kiko Casilla,13.0,es ESP,GK,34-106,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,7,7,4,2,5,14,35.7,9,8,2,6,10,23,14,1
