,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Raúl Jiménez,9.0,mx MEX,FW,27-238,90,46,2,5,29,13,3,46,5,4,80.0,1,20.0,27,224,72,4,1,2,0,2,32,2
1,Ivan Cavaleiro,7.0,pt POR,AM,25-072,84,41,1,3,14,24,4,41,2,1,50.0,1,50.0,24,101,52,1,1,0,2,3,30,9
2,Morgan Gibbs-White,17.0,eng ENG,AM,18-336,6,4,0,0,3,1,1,4,0,0,,0,,2,6,5,0,0,0,1,0,3,1
3,Adama Traoré,37.0,es ESP,AM,22-338,58,32,0,3,18,12,2,32,5,5,100.0,0,0.0,22,266,140,6,3,2,3,2,22,2
4,Hélder Costa,10.0,ao ANG,AM,24-351,32,20,0,1,3,17,2,20,1,0,0.0,1,100.0,17,110,38,3,1,1,0,1,18,4
5,Rúben Neves,8.0,pt POR,CM,21-291,90,71,2,19,41,12,0,71,1,1,100.0,0,0.0,29,113,45,0,1,0,0,1,37,0
6,Leander Dendoncker,32.0,be BEL,CM,23-258,67,27,0,6,18,3,1,27,0,0,,0,,14,66,26,1,1,0,0,0,18,0
7,João Moutinho,28.0,pt POR,CM,32-112,23,22,0,1,15,7,0,22,1,0,0.0,1,100.0,13,72,38,1,0,0,0,0,15,0
8,Jonny Castro,19.0,es ESP,WB,24-301,90,53,2,16,21,17,2,53,6,3,50.0,3,50.0,31,181,78,3,1,1,3,1,30,3
9,Matt Doherty,2.0,ie IRL,WB,26-347,90,72,6,18,33,21,2,72,0,0,,0,,38,265,194,9,4,0,2,1,38,5
10,Willy Boly,15.0,ci CIV,CB,27-329,90,47,6,19,28,1,1,47,1,1,100.0,0,0.0,26,146,84,0,0,0,2,0,30,0
11,Conor Coady,16.0,eng ENG,CB,25-307,90,58,9,37,21,0,0,58,1,1,100.0,0,0.0,38,203,124,0,1,0,0,0,40,0
12,Ryan Bennett,5.0,eng ENG,CB,28-298,90,51,3,20,25,6,1,51,0,0,,0,,21,73,50,1,0,0,0,0,31,0
13,Rui Patrício,11.0,pt POR,GK,30-317,90,21,20,21,0,0,0,21,0,0,,0,,12,86,61,0,0,0,0,0,7,0
14,14 Players,,,,,990,565,51,169,269,134,19,565,23,16,69.6,7,30.4,314,1912,1007,29,14,6,13,11,351,26
