,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ollie Watkins,11.0,eng ENG,FW,25-024,90,0,0,0,0,5,1,2,1,0,0,0,0,5,2,1,66.7
1,Jack Grealish,10.0,eng ENG,LW,25-135,87,0,0,0,0,4,0,4,0,0,0,0,0,5,1,1,50.0
2,Jacob Ramsey,41.0,eng ENG,LW,19-240,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
3,Bertrand Traoré,15.0,bf BFA,RW,25-139,79,0,0,0,1,1,0,3,0,0,0,0,0,4,1,1,50.0
4,Trézéguet,17.0,eg EGY,RW,26-114,11,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,
5,Ross Barkley,20.0,eng ENG,AM,27-049,79,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,50.0
6,Anwar El Ghazi,21.0,nl NED,AM,25-265,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
7,Marvelous Nakamba,19.0,zw ZIM,DM,27-004,90,0,0,0,0,1,0,0,2,2,0,0,0,7,1,3,25.0
8,Douglas Luiz,6.0,br BRA,DM,22-259,90,0,0,0,2,1,0,0,0,0,0,0,0,7,1,2,33.3
9,Matt Targett,18.0,eng ENG,LB,25-127,90,0,0,0,0,1,0,3,3,1,0,0,0,2,2,0,100.0
10,Tyrone Mings,5.0,eng ENG,CB,27-316,90,0,0,0,1,0,0,0,1,0,0,0,0,4,3,1,75.0
11,Ezri Konsa,4.0,eng ENG,CB,23-092,90,0,0,0,0,1,0,0,1,0,0,0,0,6,2,1,66.7
12,Matty Cash,2.0,pl POL,RB,23-169,90,0,0,0,1,1,0,3,4,2,0,0,0,3,1,2,33.3
13,Emiliano Martínez,26.0,ar ARG,GK,28-143,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
14,14 Players,,,,,990,0,0,0,9,18,1,16,12,6,0,0,0,50,16,14,53.3
