,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Maxwel Cornet,20.0,ci CIV,FW,25-054,83,16,16,0,0,0,0,2,0,0,0,0,0,8,0,1
1,Matěj Vydra,27.0,cz CZE,FW,29-203,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Chris Wood,9.0,nz NZL,FW,29-348,78,10,10,0,0,0,0,1,0,0,0,0,0,5,0,3
3,Jay Rodriguez,19.0,eng ENG,FW,32-114,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
4,Dwight McNeil,11.0,eng ENG,LM,21-363,90,36,30,6,6,0,0,9,0,0,0,0,0,25,0,0
5,Josh Brownhill,8.0,eng ENG,CM,25-336,90,23,22,1,0,0,1,1,1,0,0,0,0,15,0,1
6,Ashley Westwood,18.0,eng ENG,CM,31-233,90,51,44,7,0,0,1,5,0,3,3,0,0,35,0,1
7,Jóhann Berg Guðmundsson,7.0,is ISL,RM,31-024,90,34,34,0,0,1,0,2,0,0,0,0,0,22,0,0
8,Charlie Taylor,3.0,eng ENG,LB,28-063,90,48,40,7,0,0,0,3,7,0,0,0,0,31,1,3
9,Ben Mee,6.0,eng ENG,CB,32-060,90,44,41,3,2,0,1,0,1,0,0,0,0,34,0,0
10,James Tarkowski,5.0,eng ENG,CB,29-001,90,29,29,0,0,0,0,0,0,0,0,0,0,22,0,1
11,Matthew Lowton,2.0,eng ENG,RB,32-164,90,45,29,16,5,0,1,1,11,0,0,0,0,31,0,0
12,Nick Pope,1.0,eng ENG,GK,29-215,90,20,14,6,1,0,0,0,0,0,0,0,0,11,0,0
13,13 Players,,,,,990,359,312,46,14,1,4,24,20,3,3,0,0,240,1,10
